BOR;AN;FI;FI_EJ;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;SEANCES_MED;CONSULT_EXT;SPED;UGER;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;FIL_TPL_GEN;FIL_TPL_INF;FIL_TPL_PEN;FIL_TPL_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;NB_CATTP_GEN;NB_CATTP_INF;NB_CATTP_PEN;NB_CATTP_TOT;ACT_CATTP_GEN;ACT_CATTP_INF;ACT_CATTP_PEN;ACT_CATTP_TOT;NB_CMP_GEN;NB_CMP_INF;NB_CMP_TOT;ACT_CMP_GEN;ACT_CMP_INF;ACT_CMP_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;PLATOT_HAD;SEJ_HAD;AUTGEN;PASSU_GEN;AUTPED;PASSU_PED;GEN;PED;ANT;SAMU;REA;SEJ_REANIM;TYPE1;SEJACC;TYPE2;SEJ_NEO;TYPE3;SEJ_REA;TRT_HEMO_CENTRE;SEAN_HEMO_CENTRE;TRT_INSUFF_REN;SEM_TRT_INSUFF_REN;CHIMIO;SEAN_CHIMIO;RTH;SEAN_RADIO;CHIRCAR;CARDIO_INT;NEUROCHIR;NEURO_INT;GREFFE;AMP;PRIS;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;INTTOT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRINF;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRINF;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;BIOGENSPE;MICROBIO;HEMATO;IMMUNO;GENE;ASSISTMED;ANOTO;PHARMA_A11;PHARMA_A20;PHARMA_A19;PHARMA_A26;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;SAL_INTERV;POST_REVEIL
SYGEN;2021;660004953;660790379;;;;;;;;;;;;;;;;;;;;;3051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;4;;1;;;5;;;;;;;;;;;;5;;;;3;;0.5;;;3.5;;;;;;;;;;;;3.5;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660004961;660790379;;;;;;;;;;;;;;;;;;;;;2971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;2;;1;;;3;;;;;;;;;;;;3;;;;2;;0.33;;;2.33;;;;;;;;;;;;2.33;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660004979;660790379;;;;;;;;;;;;;;;;;;;;;2625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;3;;1;;;4;;;;;;;;;;;;4;;;;2;;0.33;;;2.33;;;;;;;;;;;;2.33;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660005166;660786542;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;566;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;3;;;;;;;1;;8;;;;;;;;;;;;;3.47;2.45;;;;;;;0.78;;4.25;;;1;;14;21;12;1;5;54;2;;4;2;1;2;;;;2;12;66;;0.71;;11.77;19.68;11.69;0.2;3.92;47.97;1.87;;4.07;1.77;0.97;1.06;;;;1.1;9.87;57.84;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660005182;340000264;;;;;0;0;0;0;0;0;0;0;;;;;0;0;0;0;1612;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.14;;;;;;;;;;0.14;;;;;1;;;;;1;;;;;;;;;;;;1;;0.06;;1.97;;;0.04;0.03;2.1;;0.02;0.22;0.04;0.04;;;;0.14;0.09;0.51;2.61;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660005190;340000264;;;;;0;0;0;0;0;0;0;0;;;;;0;0;0;0;308;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.02;;;;;;;;;;0.02;;;;;;;;;;;;;;;;;;;;;;;;0.01;;;;;;;0.01;;0.01;0.03;;;;;;0.1;0.03;0.17;0.18;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660005208;340000264;;;;;0;0;0;0;0;0;0;0;;;;;0;0;0;0;1297;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.11;;;;;;;;;;0.11;;;;;;;;;;;;;;;;;;;;;;;;0.04;;;;;0.02;0.03;0.09;;0.02;0.17;0.05;0.05;;;;0.22;0.04;0.5;0.59;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660005216;340000264;;;;;0;0;0;0;0;0;0;0;;;;;0;0;0;0;10532;681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;7;;;;;;;;;;;;;0.91;;;;;;;;;;0.91;;;1;;13;;;1;2;17;;;2;1;1;;;;2;;5;22;;0.37;;8.8;;;0.26;0.27;9.7;;0.06;1.4;0.31;0.31;;;;0.67;0.06;2.5;12.2;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660005687;660790379;;;;;;;;;;;;;;;;;;;;;2223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;2;;;;;2;;;;;;;;;;;;2;;;;2;;;;;2;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660006172;660790379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;;;3;;;;;;;;;;;;;1.85;1.85;;;;;;;;;1.85;;;1;;13;5;;2;;21;;;2;;;;;;;;2;23;;1;;13.78;5.08;;0.66;;20.52;;;1;;;;;;;;1;21.52;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660006305;340028901;17;97;;114;1399;3739;0;5138;5162;7825;0;12987;;40;;40;0;13582;0;13582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;231;;;;;;;;;;;0;;0;;0;0;0;0;0;;;6;;;;1;;;;1;;8;;28;;;12;27;;;;;;55;5;;;;1;;;;0.9;;6.9;;;8;5;92;48;28;1;;182;1;1;42;;;3;;8;1;4;60;242;;7.8;5;90.84;46.4;27.5;0.28;;177.82;1;1;41.57;;;3;;7.8;1;4;59.37;237.19;;;;;;;;;;;;;;;;;;;;14;21
SYGEN;2021;660007246;660007238;;;;;;;;;;;;;;;;;;;;;37203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1;37203;;;;;;;;5;;;;;;;;;;5;;5;;;;;;;;;;5;5;;;;;;;;;;5;;;;;;;;;;;;;14;;;;;21;5;1;41;41;;;;;;;;;;;;11.7;;;;;17.6;4.8;1;35.1;35.1;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660007261;660010059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;7;7;;;;;;;;;7;0.2;;;;;;;;;;0.2;;;1;;4;8;3;1;2;19;1;1;4;;;;;;;;6;25;;0.1;;2.8;4.84;3;0.1;0.2;11.04;0.1;0.05;0.7;;;;;;;;0.85;11.89;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660008947;660780180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660009341;110786324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;2;;;;;;;;;;;;;1.57;0.83;;;;;;;;;1.57;;;1;;10;16;9;1;2;39;1;;2;1;1;;;;;9;13;52;;1;;10.11;20.09;8.09;0.49;1.36;41.14;0.07;;1.8;0.34;0.2;;;;;9.64;11.85;52.99;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660009689;660010059;15;;;15;148;0;0;148;3076;0;0;3076;;;;;0;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57;374;59;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;2;;;;;;;1;;6;;16;9;;;;;;;;;16;2.1;0.4;;;;;;;1;;3.1;;;1;;19;27;6;1;11;65;3;;12;1;1;2;;1;;16;35;100;;0.95;;18.25;25.46;6;0.9;7.94;59.5;2.8;;11;1;1;1.5;;0.48;;16;32.78;92.28;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660010117;660780180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;1;0;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660010174;110786324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;170;1083;11780;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22;;;;;;1;;;1;24;;;;;;;;;;;;;14.69;;;;;;0.14;;;0.15;14.98;;;8;;77;97;10;8;49;249;4;1;39;10;3;;;1;;9;64;313;;8.73;;67.28;82.34;8.18;5.48;45.4;217.41;2.56;1;31.83;9.87;2.85;;;0.26;;6.9;52.42;269.83;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660010422;590799730;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2278;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;2;;1;;;;;;1;;;;2;0.7;0.7;;;;;;;;;0.7;;;1;;2;;;1;2;6;2;;1;1;1;;;;;;4;10;;0.2;;1.17;;;0.3;2;3.67;0.3;;0.5;0.04;0.04;;;;;;0.84;4.51;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660780099;660000043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53;389;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;5;;;;;;;1;;9;;;;;;;;;;;;;1.51;1.14;;;;;;;0.55;;2.06;;;1;;6;10;4;1;5;27;4;;4;1;1;;;;;7;16;43;;0.52;;6.75;10.09;4.7;0.33;1.81;24.2;2.03;;2.27;0.58;0.58;;;;;4.16;9.04;33.24;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660780156;340015171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;96;802;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;;;;;;;1;;5;;;;;;;;;;;;;4.1;4.1;;;;;;;0.96;;5.06;;;3;;26;25;9;1;8;72;2;;18;4;1;1;;;;5;30;102;;2.23;;23.07;19.63;10.58;0.91;7.11;63.53;1.75;;15.93;2.23;0.8;0.72;;;;4.64;25.27;88.8;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660780321;590799730;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;116;873;141;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;2;;;;;1;;1;;7;;1;;;;;;;;;;1;3.73;2;;;;;0.35;;0.7;;4.78;;;1;;21;2;11;4;15;54;4;;21;41;1;;;;;23;89;143;;0.8;;21;2;9.53;2.42;12;47.75;3.02;;15.2;36.61;0.96;;;;;11.03;65.86;113.61;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660780347;660000183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;118;1238;588;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;2;;;;;;;1;;6;;;;;;;;;;;;;4.34;2.03;;;;;;;0.6;;4.94;;;2;;19;;;3;18;42;1;;18;;;2;3;;1;42;67;109;;2;;16.99;;;2.59;16.41;37.99;1;;15.61;;;0.91;3.25;;1;38.6;60.37;98.36;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660780628;660000282;29;11;;40;1386;401;0;1787;6001;2096;0;8097;;15;;15;0;2824;0;2824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;10153;0;;;;;;0;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;27;6;21;;;;;;1;;28;;16;;6;2;11;;;;;1;28;4.68;1.94;2.74;;;;;;1.05;;5.73;;;4;5;23;14;8;;;54;1;;11;1;1;1;;;;5;19;73;;4.34;4.14;22.25;14.69;8.63;;;54.05;1;;11.07;1;1;1;;;;5.45;19.52;73.57;;;;;;;;;;;;1;;;;;;;;3;5
SYGEN;2021;660780636;920031788;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;152;1004;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;3;;;;;;;1;;6;;;;;;;;;;;;;4.81;3.32;;;;;;;0.91;;5.72;;;1;;22;32;29;1;15;100;4;1;8;6;1;4;;2;;28;53;153;;0.33;;19.54;27.11;26.56;1;14.92;89.46;3.73;1;7.22;4.16;0.54;1.51;;0.64;;25.77;44.03;133.49;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660780669;660000324;1;23;45;69;33;873;2995;3901;51;1813;11393;13257;0;10;1;11;0;2407;258;2665;;1150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1;2419;0;0;0;0;;;;;0;;0;;0;0;1;0;0;0;1;3;;;;;;;;1;1;5;;3;;;;15;8;;;;;18;0.5;;;;;;;;0.8;0.2;1.5;;38;4;10;20;25;13;1;;111;2;1;7;;;2;;;;6;18;129;29.59;4;8;19.27;25;13;0.45;;99.31;2;1;7;;;1.5;;;;5.5;17;116.31;;;;;;;;;;;;;;;;;;;;5;12
SYGEN;2021;660780735;920030269;;;;;;;;;;;;;;;;;;;;;;;;;144;;;144;535;;;535;611;;;611;13;15;;28;6342;2732;;9074;;;;;;;;;;;;;;;;;;;;;;;;;803;64;;867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;5;;2;;10;;1;1;;;;;4;;;;5;2.36;2.36;;;;;3.55;;1.66;;7.57;;;9;;36;21;22;5;4;97;4;;12;14;3;2;;;;25;57;154;;4.69;;31.55;18.71;18.43;4.19;2.86;80.43;2.53;;8.35;9.46;1.53;1.39;;;;19.51;41.24;121.67;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660780743;660000373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;144;1404;6253;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;3;;;;;;;1;;10;;20;;;;2;;;;;4;26;7.25;3;;;;;;;0.5;;7.75;;;3;;27;46;14;1;14;105;2;1;8;2;2;1;;;;10;24;129;;2.43;;23.82;43.15;13.61;1;11.84;95.85;2;0.12;6.79;1.68;1.68;0.5;;;;10.03;21.12;116.97;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660780776;660000399;18;18;0;36;1531;521;0;2052;4232;2029;0;6261;;14;;14;0;1619;0;1619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;8864;0;;;;;;0;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;5;2;3;;;;;;1;;6;;6;;1;2;6;;;;;;12;4.07;1;3.07;;;;;;1;;5.07;;;3;8;14;16;12;;;53;1;;11;;;2;;;;3;17;70;;3;8.45;19.5;13;11.8;;;55.75;1;;9.5;;;2;;;;2.5;15;70.75;;;;;;;;;;;;;;;;;;;;4;5
SYGEN;2021;660780784;660000407;48;150;;198;8938;5137;0;14075;32037;23014;0;55051;0;39;;39;35;10316;0;10351;12562;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;26823;0;;;;;;1;2630;0;0;0;0;0;0;;;;;1;12562;0;;1;1;0;0;0;1;1;;;;;;;;;3;2;5;;103;3;10;29;26;7;;;1;1;131;;;;;;;;;3;1;4;;;12;5;230;141;74;2;1;465;3;;57;2;2;14;;8;3;31;118;583;;11.24;4.25;204.34;124.45;61.88;0.89;0.86;407.91;3.02;;55.33;1.24;1.24;13.02;;6.12;2.53;25.68;106.94;514.85;;;;;;;;;;;;;;;;;;;;17;16
SYGEN;2021;660780800;920030269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;436;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;;;;;;;1;;5;;;;;;;;;;;;;3.41;0.65;;;;;;;0.56;;3.97;;;1;;12;4;10;1;12;40;1;;4;2;1;1;;;;10;18;58;;0.6;;11.01;3.24;8.42;0.43;9;32.7;0.48;;4.24;1.09;0.38;0.5;;;;9.41;15.72;48.42;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660780842;660000431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68;658;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;1;;3;;;;;;;;;;;;;1.51;;;;;;;;0.57;;2.08;0;;2;;14;4;;2;6;28;2;;4;3;1;;;;;20;29;57;;1.43;;12.4;3.17;;2.1;5.42;24.52;2.02;;3.56;3.01;1;;;;;15.25;23.84;48.36;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660781097;660000506;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42;332;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;;;;;;;1;;7;;;;;;;;;;;;;1.4;1.06;;;;;;;0.55;;1.95;;;1;;6;7;8;1;6;29;4;;3;1;1;;;;;9;17;46;;0.51;;6.75;7.54;5.79;0.37;1.66;22.62;2;;1.74;0.38;0.38;;;;;3.46;7.58;30.2;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660781287;660000621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;120;972;8119;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;1;;6;;40;;;;42;;;;;;82;5;;;;;;;;1;;6;;;1;;18;28;33;3;33;116;1;1;14;1;1;2;;;;3;22;138;;1;;20.55;29.98;26.55;1.17;25.07;104.32;1;1;14;1;1;1.38;;;;3;21.38;125.7;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660781444;660780180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;200;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;4;;;;;;;;;;;;;4.06;;;;;;;;;;4.06;;;1;;38;81;39;2;4;165;;;6;1;;;1;;;1;9;174;;0.6;;35.87;87.94;39.13;1.24;3.5;168.28;0.17;;6.21;1;;;1;;;1.02;9.4;177.68;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660790163;920031796;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;185;1350;13215;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;8;;;;;;;1;;15;;;;;;;;;;;;;12.1;7.61;;;;;;;1.06;;13.16;;;5;;38;57;21;2;37;160;4;;13;3;3;1;;;;33;54;214;;4.27;;35.51;47.7;11.69;1.21;31.07;131.45;3.21;;12.46;1.22;1.22;1.03;;;;26.16;44.08;175.53;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;660790387;660790379;71;95;0;166;3888;6402;0;10290;17123;23683;0;40806;8;49;0;57;2397;14130;0;16527;29832;363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;40220;0;;;;;;1;688;;;;;;;1;18666;1;;1;12;0;;0;0;0;0;0;;;8;3;;;;;;;3;;11;;70;;11;8;36;;;;;;106;5.08;1.85;;;;;;;2.21;;7.29;;;13;11;261;104;95;3;2;489;3;1;60;1;1;12;;;;31;108;597;;11.92;10.38;224.03;90.42;75.99;1.32;0.92;414.98;2.46;0.99;53.16;1;1;9.9;;;;28.59;96.1;511.08;;;;;;;;;;;;;;;;;;;;22;28
SYGEN;2021;670000025;670780055;509;212;;721;31086;7989;0;39075;180424;40940;0;221364;83;25;;108;14795;4733;0;19528;28006;344612;;1;78;12;;90;824;173;0;997;503;116;0;603;12;49;;61;1178;8849;0;10027;1;;1;0;0;0;2;3;;5;5231;3181;0;8412;9;10;19;15789;17668;33457;7567;2884;0;10329;8181;3332;0;11329;;;;;;;;;1;29994;0;;1;0;0;1;1;7222;;;;;;;1;22419;1;;1;5587;0;;1;1;0;0;1;;;378;73;10;61;74;3;55;101;29;87;724;312;;;;;;;;;;;;248.99;43.05;8.88;53.56;39.71;0.48;35.97;25.74;19.56;58.14;428.11;292.44;1;66;98;1233;720;370;68;85;2641;20;2;621;47;28;70;232;120;12;898;2022;4663;1;75.84;92.99;1148.95;671.5;346.37;44.08;68.93;2449.66;19.75;1.4;579.44;41.77;24.73;64.76;216.4;116.12;16.46;870.81;1926.91;4376.57;1;1;1;1;0;0;1;;;;;4;1;2;1;2;0;;;36;41
SYGEN;2021;670000033;670780063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51;2;;7;4;;;;13;3;71;;;;;;;;;;;;;38.49;1.8;;3.3;1.61;;;;9.28;1.02;50.4;;;8;7;82;41;56;2;9;205;1;1;141;2;1;19;8;76;36;20;304;509;;8.27;7;77.33;38.77;49.06;2;6.92;189.35;1;1;129.83;2;1;18.3;6.91;64.43;34.94;21.16;279.57;468.92;;;;;;;;;;;;;;;;;;;;;
